Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2023-03-27 22:50:42;2023-03-28 08:13:09;97%;74%;;0;31336;Normal;101.2;Honolulu;39.6;33747.0;24860.3;1462.4;2023-03-28 08:30:00;2023-03-28 09:00:00;true;0.0;72.3;Fair;
2023-03-29 00:53:15;2023-03-29 08:02:45;76%;73%;;0;15511;Normal;101.2;Honolulu;44.5;25770.3;20788.0;1546.2;2023-03-29 07:30:00;2023-03-29 08:00:00;true;0.0;71.1;Rain;
2023-03-30 00:07:52;2023-03-30 08:36:43;88%;89%;;0;20623;Normal;101.3;Honolulu;50.7;30531.4;23102.1;610.6;2023-03-30 09:30:00;2023-03-30 10:00:00;true;0.0;73.6;Partly cloudy;
2023-04-04 21:42:49;2023-04-05 07:30:18;96%;0%;;0;21640;Normal;101.5;Honolulu;41.9;35249.4;29609.5;705.0;2023-04-05 08:00:00;2023-04-05 08:30:00;true;612.1;73.2;Cloudy;
2023-04-05 22:10:08;2023-04-06 04:55:35;73%;75%;;0;17208;Normal;101.4;Steilacoom;39.7;24326.8;19299.2;2027.2;2023-04-06 05:00:00;2023-04-06 05:30:00;true;171.5;44.1;Rain;
2023-04-06 21:22:19;2023-04-07 00:24:09;13%;65%;;0;5143;Normal;100.4;Steilacoom;429.2;10910.0;8328.0;218.2;2023-04-07 04:30:00;2023-04-07 05:00:00;true;27.5;49.6;Cloudy;
2023-04-07 00:24:16;2023-04-07 01:25:14;12%;0%;;0;5154;Normal;100.5;Steilacoom;0.0;3657.3;0.0;0.0;2023-04-07 05:00:00;2023-04-07 05:30:00;true;92.0;32.0;No weather;
2023-04-09 20:53:45;2023-04-10 04:57:08;83%;58%;;0;5057;Normal;101.6;Steilacoom;58.5;29002.7;26779.1;580.1;2023-04-10 04:30:00;2023-04-10 05:00:00;true;272.2;46.6;Cloudy;
2023-04-10 19:12:05;2023-04-11 04:15:47;95%;80%;;0;12407;Normal;101.2;Steilacoom;47.7;32621.9;25662.6;4240.8;2023-04-11 04:30:00;2023-04-11 05:00:00;true;1202.4;42.8;Rain;
2023-04-11 21:24:56;2023-04-12 04:49:22;79%;79%;;0;5168;Normal;101.4;Steilacoom;42.3;26666.1;23555.1;533.3;2023-04-12 04:30:00;2023-04-12 05:00:00;true;131.8;37.9;Cloudy;
2023-04-12 21:28:13;2023-04-13 04:51:42;77%;85%;;0;13249;Normal;101.5;Steilacoom;56.7;26608.2;24213.4;532.2;2023-04-13 04:30:00;2023-04-13 05:00:00;true;583.0;38.5;Fair;
2023-04-13 20:50:12;2023-04-14 04:50:17;85%;90%;;0;3504;Normal;101.2;Steilacoom;43.6;28804.8;25732.3;576.1;2023-04-14 04:30:00;2023-04-14 05:00:00;true;448.0;40.1;Partly cloudy;
2023-04-16 19:39:03;2023-04-17 04:11:20;77%;85%;;0;21081;Normal;93.1;Whistler;127.4;30736.5;25101.5;1536.8;2023-04-17 04:30:00;2023-04-17 05:00:00;true;75.8;28.8;Partly cloudy;
2023-04-17 19:52:12;2023-04-18 04:23:41;83%;96%;;73;11513;Normal;92.5;Whistler;89.0;30689.0;24448.9;2864.3;2023-04-18 04:30:00;2023-04-18 05:00:00;true;825.4;31.5;Snow;
2023-04-18 20:42:31;2023-04-19 04:23:41;69%;95%;;0;7685;Normal;93.4;Whistler;136.2;27669.5;23058.0;553.4;2023-04-19 04:30:00;2023-04-19 05:00:00;true;239.3;28.8;Cloudy;
2023-04-19 20:16:23;2023-04-20 01:39:59;51%;88%;;0;12419;Normal;94.4;Whistler;104.2;19415.6;15597.2;388.3;2023-04-20 02:00:00;2023-04-20 02:00:00;true;263.1;24.3;Sunny;
2023-04-20 20:12:59;2023-04-21 05:01:13;93%;79%;;0;3529;Normal;101.8;Steilacoom;48.9;31693.4;25566.0;633.9;2023-04-21 05:00:00;2023-04-21 05:30:00;true;157.5;43.5;Cloudy;
2023-04-21 20:39:21;2023-04-22 05:32:02;96%;79%;;0;10399;Normal;102.5;Steilacoom;38.7;31961.0;27486.5;745.8;2023-04-22 05:30:00;2023-04-22 06:00:00;true;298.2;44.8;Cloudy;
2023-04-23 20:35:13;2023-04-24 04:51:44;88%;93%;;0;13282;Normal;100.9;Steilacoom;44.8;29791.5;23733.9;595.8;2023-04-24 04:30:00;2023-04-24 05:00:00;true;378.4;46.0;Rain;
2023-04-24 21:25:05;2023-04-25 04:54:05;81%;93%;;0;15546;Normal;102.1;Steilacoom;39.2;26939.8;22898.9;538.8;2023-04-25 04:30:00;2023-04-25 05:00:00;true;64.0;43.9;Partly cloudy;
2023-04-25 21:33:01;2023-04-26 04:46:25;76%;95%;;0;8362;Normal;102.0;Steilacoom;49.3;26004.4;21757.0;2167.0;2023-04-26 04:30:00;2023-04-26 05:00:00;true;219.5;45.0;Partly cloudy;
2023-04-26 20:39:13;2023-04-27 04:12:43;79%;93%;;0;10525;Normal;101.8;Steilacoom;57.8;27210.2;21949.6;544.2;2023-04-27 04:30:00;2023-04-27 05:00:00;true;287.0;49.6;Cloudy;
2023-04-27 21:00:35;2023-04-28 04:52:31;85%;92%;;0;3912;Normal;101.7;Steilacoom;38.9;28315.6;22369.3;3303.5;2023-04-28 04:30:00;2023-04-28 05:00:00;true;384.9;48.6;Sunny;
2023-04-29 20:59:36;2023-04-29 22:59:48;22%;20%;;0;8964;Normal;100.9;Steilacoom;31.0;7212.2;0.0;0.0;2023-04-30 04:30:00;2023-04-30 04:30:00;true;17.7;32.0;No weather;
2023-04-29 23:00:00;2023-04-30 00:44:51;16%;0%;;0;9142;Normal;101.0;Steilacoom;106.2;6290.8;0.0;0.0;2023-04-30 04:30:00;2023-04-30 05:00:00;true;595.7;32.0;No weather;
2023-04-30 00:46:29;2023-04-30 03:32:23;28%;75%;;0;9142;Normal;101.0;Steilacoom;67.4;9954.2;6669.3;2455.4;2023-04-30 04:30:00;2023-04-30 05:00:00;true;93.3;32.0;No weather;
2023-04-30 03:32:29;2023-04-30 05:12:33;18%;0%;;0;9142;Normal;101.0;Steilacoom;31.3;6004.2;0.0;0.0;2023-04-30 05:00:00;2023-04-30 05:00:00;true;85.2;46.6;Cloudy;
2023-04-30 20:27:29;2023-05-01 04:57:58;80%;55%;;0;29847;Normal;101.2;Copalis Beach;107.4;30628.8;26136.6;612.6;2023-05-01 04:30:00;2023-05-01 05:00:00;true;770.5;50.0;Rain;
2023-05-01 04:58:08;2023-05-01 05:18:12;4%;0%;;0;29847;Normal;101.1;Copalis Beach;0.0;1204.0;0.0;0.0;2023-05-01 05:30:00;2023-05-01 05:30:00;true;0.0;48.6;Partly cloudy;
2023-05-01 21:18:41;2023-05-02 05:21:21;76%;71%;;0;15113;Normal;101.0;Copalis Beach;104.5;28960.2;25871.1;579.2;2023-05-02 05:00:00;2023-05-02 05:30:00;true;1026.0;50.2;Partly cloudy;
2023-05-02 20:45:30;2023-05-03 04:51:10;88%;78%;;0;11213;Normal;100.6;Steilacoom;35.7;29140.0;21855.0;2719.7;2023-05-03 04:30:00;2023-05-03 05:00:00;true;232.8;55.9;Fair;
2023-05-03 20:37:32;2023-05-04 04:01:23;67%;91%;;0;9986;Normal;100.4;Steilacoom;123.2;26630.9;22902.6;532.6;2023-05-04 04:00:00;2023-05-04 04:30:00;true;353.7;51.4;Partly cloudy;
2023-05-07 20:25:37;2023-05-07 21:07:56;8%;0%;;0;14503;Normal;101.3;Steilacoom;0.0;2539.4;0.0;0.0;2023-05-08 04:30:00;2023-05-08 05:00:00;true;31.9;32.0;No weather;
2023-05-07 21:08:01;2023-05-08 04:40:53;81%;0%;;0;14503;Normal;101.3;Steilacoom;41.9;27172.3;21919.0;1358.6;2023-05-08 04:30:00;2023-05-08 05:00:00;true;917.7;51.1;Partly cloudy;
2023-05-08 21:37:25;2023-05-09 04:51:28;77%;94%;;0;7024;Normal;101.3;Steilacoom;44.2;26042.7;23525.2;520.9;2023-05-09 04:30:00;2023-05-09 05:00:00;true;0.0;48.9;Fair;
2023-05-09 21:07:52;2023-05-10 04:33:27;80%;94%;;0;5568;Normal;101.5;Steilacoom;42.5;26734.6;20318.3;534.7;2023-05-10 04:30:00;2023-05-10 05:00:00;true;224.8;48.7;Sunny;
2023-05-10 20:44:26;2023-05-11 04:49:53;86%;94%;;0;13848;Normal;101.3;Steilacoom;47.8;29127.8;23496.4;1553.5;2023-05-11 04:30:00;2023-05-11 05:00:00;true;312.7;54.1;Partly cloudy;
2023-05-11 20:38:22;2023-05-12 04:16:35;81%;94%;;0;8075;Normal;101.5;Steilacoom;48.7;27493.1;22177.7;2199.4;2023-05-12 04:30:00;2023-05-12 05:00:00;true;134.2;54.7;Partly cloudy;
2023-05-14 20:00:43;2023-05-15 04:18:46;72%;94%;;0;21278;Normal;94.1;Whistler;137.6;29882.6;24005.7;597.7;2023-05-15 04:30:00;2023-05-15 05:00:00;true;64.6;50.5;Sunny;
2023-05-15 19:54:46;2023-05-16 04:54:41;85%;94%;;0;5419;Normal;93.9;Whistler;103.6;32395.1;26024.0;647.9;2023-05-16 04:30:00;2023-05-16 05:00:00;true;59.2;57.2;Sunny;
2023-05-16 20:24:50;2023-05-17 04:31:55;76%;93%;;0;10750;Normal;94.0;Whistler;110.1;29225.1;24062.0;584.5;2023-05-17 04:30:00;2023-05-17 05:00:00;true;0.0;55.6;Fair;
2023-05-17 19:58:44;2023-05-18 02:02:56;60%;88%;;0;6061;Normal;93.6;Whistler;85.1;21852.2;18792.9;437.0;2023-05-18 02:00:00;2023-05-18 02:30:00;true;0.0;57.7;Sunny;
2023-05-18 20:47:51;2023-05-19 04:54:55;82%;79%;;0;16279;Normal;101.3;Steilacoom;74.7;29224.1;25522.4;1558.6;2023-05-19 04:30:00;2023-05-19 05:00:00;true;83.4;58.6;Sunny;
2023-05-19 04:55:06;2023-05-19 05:30:22;7%;0%;;0;16279;Normal;101.6;Steilacoom;0.0;2116.1;0.0;0.0;2023-05-19 05:30:00;2023-05-19 05:30:00;true;19.7;51.8;Sunny;
2023-05-21 20:59:15;2023-05-22 04:43:18;82%;97%;;0;12826;Normal;101.8;Steilacoom;48.8;27843.1;25430.0;556.9;2023-05-22 04:30:00;2023-05-22 05:00:00;true;274.8;51.1;Sunny;
2023-05-22 20:52:43;2023-05-23 04:48:38;85%;98%;;0;14586;Normal;101.9;Steilacoom;46.2;28555.8;21797.6;1618.2;2023-05-23 04:30:00;2023-05-23 05:00:00;true;24.8;50.7;Sunny;
2023-05-23 20:36:16;2023-05-24 04:51:09;88%;98%;;0;6745;Normal;101.5;Steilacoom;46.9;29693.0;26228.8;593.9;2023-05-24 04:30:00;2023-05-24 05:00:00;true;1288.4;54.0;Cloudy;
2023-05-24 21:11:37;2023-05-25 04:46:44;80%;97%;;0;15598;Normal;101.2;Steilacoom;54.4;27306.3;22300.2;1911.4;2023-05-25 04:30:00;2023-05-25 05:00:00;true;112.8;54.3;Partly cloudy;
2023-05-25 21:08:36;2023-05-26 04:52:41;80%;97%;;0;10341;Normal;100.8;Steilacoom;60.4;27845.6;22554.9;556.9;2023-05-26 04:30:00;2023-05-26 05:00:00;true;230.6;59.7;Sunny;
2023-05-29 18:34:27;2023-05-30 01:45:54;63%;0%;;0;10355;Normal;100.8;Newport;133.6;25887.6;22177.1;517.8;2023-05-30 02:00:00;2023-05-30 02:30:00;true;474.3;51.3;Sunny;
2023-05-30 19:55:11;2023-05-31 04:46:47;93%;64%;;0;7029;Normal;101.2;Steilacoom;56.9;31895.9;27749.4;637.9;2023-05-31 04:30:00;2023-05-31 05:00:00;true;737.1;54.0;Partly cloudy;
2023-05-31 21:45:38;2023-06-01 04:57:38;77%;73%;;0;19805;Normal;101.5;Steilacoom;47.4;25919.9;21513.5;1123.2;2023-06-01 04:30:00;2023-06-01 05:00:00;true;331.7;52.0;Fair;
2023-06-01 21:06:51;2023-06-02 04:45:35;81%;80%;;0;7084;Normal;101.4;Steilacoom;51.7;27524.0;25138.6;2385.4;2023-06-02 04:30:00;2023-06-02 05:00:00;true;160.3;52.2;Sunny;
2023-06-04 20:27:39;2023-06-05 04:53:03;90%;94%;;0;12297;Normal;101.7;Steilacoom;49.9;30324.1;23956.0;2021.6;2023-06-05 04:30:00;2023-06-05 05:00:00;true;1466.4;54.5;Sunny;
2023-06-05 21:17:59;2023-06-06 04:19:26;75%;88%;;0;18313;Normal;101.4;Steilacoom;46.5;25286.6;18796.3;505.7;2023-06-06 04:30:00;2023-06-06 05:00:00;true;64.0;56.3;Sunny;
2023-06-06 21:02:56;2023-06-07 04:17:52;79%;93%;;0;9049;Normal;100.5;Steilacoom;38.0;26095.5;20876.4;521.9;2023-06-07 04:30:00;2023-06-07 05:00:00;true;431.2;62.6;Sunny;
2023-06-07 20:52:35;2023-06-08 05:00:57;85%;93%;;0;12987;Normal;100.7;Steilacoom;58.0;29301.8;25883.3;3418.5;2023-06-08 04:30:00;2023-06-08 05:00:00;true;27.6;60.4;Sunny;
2023-06-08 21:01:53;2023-06-09 04:53:18;83%;96%;;0;8238;Normal;101.1;Steilacoom;51.1;28285.2;23005.3;2357.1;2023-06-09 04:30:00;2023-06-09 05:00:00;true;381.7;56.3;Rain;
2023-06-11 20:50:30;2023-06-12 04:28:59;82%;95%;;0;22822;Normal;101.2;Steilacoom;46.2;27508.9;20540.0;550.2;2023-06-12 04:30:00;2023-06-12 05:00:00;true;765.1;57.9;Sunny;
2023-06-12 21:30:56;2023-06-12 21:47:57;3%;-50%;;0;11132;Normal;101.0;Steilacoom;0.0;1021.1;0.0;0.0;2023-06-13 04:30:00;2023-06-13 05:00:00;true;0.0;32.0;No weather;
2023-06-13 21:16:31;2023-06-14 04:45:23;80%;-47%;;0;8315;Normal;101.3;Steilacoom;46.9;26931.9;24059.2;538.6;2023-06-14 04:30:00;2023-06-14 05:00:00;true;773.8;51.8;Fair;
2023-06-14 21:48:32;2023-06-15 04:34:22;71%;0%;;0;19442;Normal;101.6;Steilacoom;52.9;24350.5;18831.1;487.0;2023-06-15 04:30:00;2023-06-15 05:00:00;true;147.1;51.6;Sunny;
2023-06-15 21:48:12;2023-06-16 04:53:47;73%;49%;;0;10117;Normal;101.9;Steilacoom;65.2;25535.1;22215.6;510.7;2023-06-16 04:30:00;2023-06-16 05:00:00;true;284.5;56.8;Partly cloudy;
2023-06-16 04:54:00;2023-06-16 06:45:26;13%;0%;;0;10117;Normal;101.9;Steilacoom;193.6;6685.9;0.0;0.0;2023-06-16 06:30:00;2023-06-16 07:00:00;true;0.0;51.6;Partly cloudy;
2023-06-16 20:31:41;2023-06-17 04:44:00;89%;93%;;0;5576;Normal;101.6;Steilacoom;40.9;29539.2;23729.8;787.7;2023-06-17 04:30:00;2023-06-17 05:00:00;true;871.9;56.7;Cloudy;
2023-06-18 21:35:18;2023-06-19 04:41:52;74%;89%;;0;6980;Normal;80.1;Reno;61.8;25594.2;22011.0;2047.5;2023-06-19 04:30:00;2023-06-19 05:00:00;true;195.2;50.7;Sunny;
2023-06-19 04:42:02;2023-06-19 05:20:19;8%;0%;;0;6980;Normal;79.8;Reno;0.0;2296.7;0.0;0.0;2023-06-19 05:20:00;2023-06-19 05:20:00;true;39.9;46.8;Sunny;
2023-06-19 20:16:53;2023-06-20 04:37:15;87%;90%;;0;9877;Normal;80.4;Reno;56.9;30021.9;27119.8;600.4;2023-06-20 04:30:00;2023-06-20 05:00:00;true;98.6;44.6;Sunny;
2023-06-20 04:37:26;2023-06-20 05:03:06;5%;0%;;0;9877;Normal;80.6;Reno;0.0;1539.4;0.0;0.0;2023-06-20 04:55:00;2023-06-20 04:55:00;true;0.0;32.0;No weather;
2023-06-20 21:10:18;2023-06-21 04:49:53;81%;90%;;0;11236;Normal;80.8;Reno;51.8;27574.7;23438.5;1103.0;2023-06-21 04:30:00;2023-06-21 05:00:00;true;856.4;47.1;Fair;
2023-06-21 04:50:08;2023-06-21 05:15:32;5%;0%;;0;11249;Normal;80.8;Reno;0.0;1523.5;0.0;0.0;2023-06-21 05:15:00;2023-06-21 05:15:00;true;0.0;43.0;Sunny;
2023-06-21 20:48:35;2023-06-22 04:54:48;81%;92%;;0;6008;Normal;80.6;Reno;76.4;29172.7;21782.3;1653.1;2023-06-22 04:30:00;2023-06-22 05:00:00;true;146.2;55.9;Sunny;
2023-06-22 21:28:56;2023-06-23 04:51:55;69%;94%;;0;11071;Normal;80.4;Reno;106.4;26579.4;20643.4;531.6;2023-06-23 04:30:00;2023-06-23 05:00:00;true;226.7;49.8;Rain;
2023-06-26 22:59:51;2023-06-27 04:36:08;61%;0%;;0;4642;Normal;101.2;Steilacoom;39.0;20177.4;17419.8;403.5;2023-06-27 04:30:00;2023-06-27 05:00:00;true;1339.7;54.9;Sunny;
2023-06-27 04:36:21;2023-06-27 05:36:06;12%;0%;;0;4642;Normal;101.2;Steilacoom;0.0;3585.7;0.0;0.0;2023-06-27 05:30:00;2023-06-27 05:30:00;true;0.0;54.1;Cloudy;
2023-06-27 20:02:05;2023-06-28 04:47:53;90%;74%;;0;4992;Normal;101.0;Steilacoom;50.1;31548.0;26290.0;631.0;2023-06-28 04:30:00;2023-06-28 05:00:00;true;51.7;59.0;Fair;
2023-06-28 21:38:18;2023-06-29 04:51:19;78%;80%;;0;11016;Normal;101.2;Steilacoom;48.6;25980.5;20524.6;519.6;2023-06-29 04:30:00;2023-06-29 05:00:00;true;341.2;59.0;Partly cloudy;
2023-06-29 22:12:12;2023-06-30 04:57:40;67%;85%;;0;3796;Normal;101.4;Steilacoom;75.6;24328.5;21328.0;486.6;2023-06-30 04:30:00;2023-06-30 05:00:00;true;458.9;58.1;Sunny;
2023-07-02 20:42:45;2023-07-03 04:05:09;78%;80%;;0;12250;Normal;101.4;Steilacoom;50.9;26543.8;21589.0;530.9;2023-07-03 04:30:00;2023-07-03 05:00:00;true;487.7;64.0;Sunny;
2023-07-03 20:17:00;2023-07-04 06:33:02;93%;76%;;0;8353;Normal;101.3;Steilacoom;58.8;36961.3;30924.3;739.2;2023-07-04 06:45:00;2023-07-04 07:15:00;true;52.3;66.6;Sunny;
2023-07-04 23:06:15;2023-07-05 05:52:51;75%;73%;;0;17144;Normal;101.2;Steilacoom;44.3;24396.3;19517.0;1951.7;2023-07-05 05:30:00;2023-07-05 06:00:00;true;597.4;66.2;Sunny;
